user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,output
15846407,1437580504740466700,2021-09-14T00:54:35Z,TheEllenShow,i took my show on the road and by road i mean a park in burbank,Twitter Media Studio,66,NA,NA,NA,FALSE,FALSE,1145,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1437580504740466689,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1431357737120657400,2021-08-27T20:47:32Z,TheEllenShow,i ❤️ my audience i cant wait to see you all september 13th,Twitter Media Studio,61,NA,NA,NA,FALSE,FALSE,2004,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1431357737120657408,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1431034781504983e3,2021-08-26T23:24:13Z,TheEllenShow,meet dewey a really smart russel terrier who loves his mom anddad and of course his squeaky toys and walks sweetest dog ever 🥰 loves everyone he meets and greets with kisses 🥺,Twitter Web App,143,NA,NA,NA,FALSE,TRUE,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431011877170163700,@TheEllenShow Meet Dewey @TheEllenShow a really smart russel terrier who loves his mom &amp;dad and of course his squeaky toys &amp; walks! Sweetest dog ever 🥰 loves everyone he meets and greets with kisses 🥺 https://t.co/FIZPlCfpWO,2021-08-26T21:53:13Z,Twitter for iPhone,292,18,1241781789259190300,AshleeAnnNicho1,Ashlee Ann-Nichole,73,346,1672,"Walbridge, OH",21 | Toledo Ohio | Mytchel Wayne Lloyd 9/7/15❤️ | I play the sims find me in the gallery ashlee2019 | sims Twitter @simmerAshlee,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1431034781504983044,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1430624763223756800,2021-08-25T20:14:57Z,TheEllenShow,in honor of the usopen beginning next week i give you andy attempting to play tennis with the pros,Twitter Media Studio,101,NA,NA,NA,FALSE,FALSE,1127,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1430624763223756801,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1407476643837321200,2021-06-22T23:12:36Z,TheEllenShow,i love playing saywhaaat,Twitter Media Studio,27,NA,NA,NA,FALSE,FALSE,992,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1407476643837321218,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1395810880130982e3,2021-05-21T18:37:01Z,TheEllenShow,i told you there was more to come,Twitter Web App,34,1395807244059652e3,15846407,TheEllenShow,FALSE,FALSE,3226,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1395810880130981892,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1389616373937045500,2021-05-04T16:22:16Z,TheEllenShow,happy star wars day i hope you saber it im sorry i had to maythe4thbewithyou,Twitter Web App,82,NA,NA,NA,FALSE,FALSE,4483,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1389616373937045511,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1.3863693865842401e+18,2021-04-25T17:19:53Z,TheEllenShow,sunday golfing with the mrs,Twitter for iPhone,28,NA,NA,NA,FALSE,FALSE,2745,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1386369386584240132,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1372701445980524500,2021-03-19T00:08:22Z,TheEllenShow,my producer thinks she has a ghost in her house so i sent my favorite ghostbuster andy,Twitter Media Studio,91,NA,NA,NA,FALSE,FALSE,2055,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1372701445980524545,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1370101634575995e3,2021-03-11T19:57:39Z,TheEllenShow,jennifer garner finally got her ears pierced,Twitter Media Studio,45,NA,NA,NA,FALSE,FALSE,1766,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1370101634575994880,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1363944520321142800,2021-02-22T20:11:29Z,TheEllenShow,im glad you learned something consider yourself one of the gameofgames alumnuses,Twitter Web App,84,1363300776202940400,237774782,news8michelle,FALSE,FALSE,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1363944520321142786,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1363260972345946e3,2021-02-20T22:55:18Z,TheEllenShow,happy birthday i love you more and more each year,Twitter Media Studio,61,NA,NA,NA,FALSE,FALSE,6263,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1363260972345946113,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1362119880762220500,2021-02-17T19:21:01Z,TheEllenShow,happy birthday and congratulations it feels like just yesterday we were two girls up in the club,Twitter Media Studio,112,NA,NA,NA,FALSE,FALSE,1729,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1362119880762220544,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1356386383489691600,2021-02-01T23:38:08Z,TheEllenShow,gameofgames is on tonight its a really good one,Twitter Web App,51,NA,NA,NA,FALSE,FALSE,1512,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1356386383489691648,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1334199027185766400,2020-12-02T18:13:30Z,TheEllenShow,played burningquestions today find out what he had to say about    and more,Twitter Web App,175,NA,NA,NA,FALSE,FALSE,2137,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1334199027185766401,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1329893262404907e3,2020-11-20T21:03:56Z,TheEllenShow,happy birthday i hope you celebrate with a lot of ice cream your wonderful rescue dogs and lovely dr jill,Twitter Web App,121,NA,NA,NA,FALSE,FALSE,28476,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1329893262404907008,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1318998967321981e3,2020-10-21T19:33:54Z,TheEllenShow,if your voting plan doesnt involve donuts you should revise it immediately vote,Twitter Media Studio,92,NA,NA,NA,FALSE,FALSE,1236,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1318998967321980928,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1318237514339995600,2020-10-19T17:08:09Z,TheEllenShow,omg is hilarious tiffbusters,Twitter Media Studio,47,NA,NA,NA,FALSE,FALSE,2445,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1318237514339995649,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1316877776494841900,2020-10-15T23:05:02Z,TheEllenShow,i asked the same question,Twitter Web App,26,1316776010378076200,1032836406903808e3,wingstheartist,FALSE,FALSE,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1316877776494841856,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1316468942223761400,2020-10-14T20:00:29Z,TheEllenShow,the legendary and are here to talk about kegels on my new favorite show ladyparts thanks and rephresh,Twitter Web App,170,NA,NA,NA,FALSE,FALSE,570,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1316468942223761408,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1311010614303551500,2020-09-29T18:31:02Z,TheEllenShow,❤️,Twitter Web App,2,1310745190131327e3,3067209721,Loveelephreedom,FALSE,FALSE,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1311010614303551489,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1281306820963958800,2020-07-09T19:18:46Z,TheEllenShow,this was one of my favorite stories of the year,Twitter Media Studio,48,NA,NA,NA,FALSE,FALSE,16921,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1281306820963958784,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1260675930164428800,2020-05-13T20:58:58Z,TheEllenShow,has a new puppy that has as much energy as she does,Twitter Media Studio,69,NA,NA,NA,FALSE,FALSE,1642,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1260675930164428801,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
15846407,1248699404019695600,2020-04-10T19:48:32Z,TheEllenShow,my friend movie lazysusan is now available to stream lets face it your options are limited,Twitter Media Studio,107,NA,NA,NA,FALSE,FALSE,1136,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/TheEllenShow/status/1248699404019695616,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular. @ellentube @theellenfund",https://t.co/EUawmJLZtv,FALSE,77732155,26514,96862,23383,4417,2008-08-14T03:50:42Z,TRUE,https://t.co/EUawmJLZtv,https://www.ellentube.com/,NA,https://pbs.twimg.com/profile_banners/15846407/1637604201,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1448706875755679746/kzCoPyye_normal.jpg,1
